folksong,mean.entropy,mean.productivity,mean.Simpsons.D,mean.Yules.K,mean.Sichels.S,mean.Honores.H,p.range,p.entropy,p.std,i.abs.range,i.abs.mean,i.abs.std,i.mode,i.entropy,d.range,d.median,d.mode,d.entropy,d.eq.trans,d.half.trans,d.dotted.trans,len,glob.duration,note.dens,tonalness,tonal.clarity,tonal.spike,int.cont.grad.mean,int.cont.grad.std,int.cont.dir.change,step.cont.glob.var,step.cont.glob.dir,step.cont.loc.var,mode,h.contour,int.cont.glob.dir,int.contour.class,Country
ojibwa15,0.920498908148983,0.753552330022918,0.0256790268554974,239.964143168206,0.12,156.710457901672,9,0.450594158757945,2.47938871923154,4,2.31578947368421,0.88522637273985,5,0.531614980809935,0.75,2,2,0.306656287612207,0.578947368421053,0.315789473684211,0,20,9,2.22222222222222,0.705631156521862,1.14893909987034,0.187839548008054,0,0,0,2.30585088084425,-0.40220555509791,0.709677419354839,major,horizontal,0,cccc,ojibwa
ojibwa16,0.960706666221074,0.856682769726248,0.00876772181120007,84.3789949720077,0.0679144385026738,198.778695726748,14,0.556923689772131,4.06373947179487,7,2.93333333333333,1.55215830452272,4,0.662623143934216,0.9167,6,3,0.570424281587577,0.166666666666667,0.0666666666666667,0.266666666666667,31,11.5,2.69565217391304,0.855127198711561,1.38359424557719,0.191023307009667,2.85859791178351,4.11662091817749,0.4,3.58961065569766,-0.528984280336434,1.35483870967742,minor,convex,-1,dccb,ojibwa
ojibwa17,0.913916338591365,0.756540975364505,0.00997638206306937,90.0492174026022,0.0855263157894737,281.51946286927,19,0.681025128181328,5.32890637070773,14,2.01785714285714,2.53334899744531,5,0.591793083145893,0.875,6,3,0.541625798920015,0.357142857142857,0.196428571428571,0.196428571428571,57,16.5,3.45454545454545,0.804596178667882,1.13525475829266,0.169051129732257,2.59309985407546,3.77057244282801,0.75,5.7216451284599,-0.478383922017057,1.59090909090909,major,descending,-1,bccb,ojibwa
ojibwa18,0.929528015118155,0.773544973544974,0.0175261453522323,168.535315360712,0.0785714285714286,215.90813043291,12,0.552744949506591,4.1771133408215,12,1.86206896551724,2.47450049694067,3,0.48524712088329,1.375,6,3,0.534944869241874,0.379310344827586,0.137931034482759,0.206896551724138,30,10,3,0.924018771133153,1.42129052726615,0.242154372095172,2.4,3.42057549256506,0.5,4.5695400605058,-0.703036730723226,0.870967741935484,minor,convex,1,dbcb,ojibwa
ojibwa19,0.898640164773574,0.713652993348115,0.0139898727807394,131.975495586441,0.0867460317460317,289.500358783589,22,0.694709711419467,5.72182587818103,22,2.44262295081967,3.33428948035377,6,0.629269526661938,2.375,2,2,0.475502500735214,0.377049180327869,0.19672131147541,0.131147540983607,62,26.5,2.33962264150943,0.9462968203471,1.56775614060346,0.223238398945027,2.70900269541779,4.24195711630645,0.666666666666667,6.22838605039803,-0.166150743409248,1.95945945945946,minor,desc-horiz,-1,bbcc,ojibwa
ojibwa20,0.878701437920774,0.678276608302184,0.0193058605145023,166.982517902987,0.108585858585859,216.045005336653,12,0.509018485538445,3.83912962221356,5,1.71428571428571,2.14056314599934,5,0.444823885140858,0.875,2,2,0.30710021773835,0.607142857142857,0.321428571428571,0,29,7.5,3.86666666666667,0.779188757771123,1.1134990800711,0.192362356523033,2.72834372834373,6.06189322067257,0.4,3.89125494916037,-0.909643178485598,0.761904761904762,minor,descending,-1,bccc,ojibwa
ojibwa21,0.894968289103644,0.695660043281527,0.015056486565438,143.078388617144,0.0654505582137161,286.15982971907,21,0.684367754409272,6.63874218219427,9,1.80701754385965,2.11658920782629,6,0.550508916223459,1.25,9,1,0.498876519045208,0.280701754385965,0.0175438596491228,0.315789473684211,58,20.625,2.81212121212121,0.912154101650047,1.40242652767802,0.229578014397648,2.281060341884,3.22763686226924,0.416666666666667,6.39988479158978,-0.928872609558123,0.725806451612903,major,descending,-1,accc,ojibwa
ojibwa22,0.909232833552113,0.711320125513674,0.016061163629325,153.653034277774,0.0857711254262978,261.690243851955,15,0.561857671178686,4.72018825759672,5,2.35714285714286,1.85868336000315,5,0.630814212538973,1.375,9,1,0.538657902648782,0.166666666666667,0.0238095238095238,0.238095238095238,43,15,2.86666666666667,0.803136133739807,1.09522004316963,0.194553035599607,1.48428276846169,2.83624662587343,0.4,4.62550388555519,-0.892884884732953,0.981481481481481,major,descending,-1,cccb,ojibwa
ojibwa23,0.864581339056285,0.593011598764353,0.0264538802023502,255.730602080149,0.10486272986273,276.365652865617,21,0.658419016898307,5.03163749554008,7,1.38297872340426,1.52590944356874,5,0.559996858211058,1.4375,6,3,0.638593503364422,0.191489361702128,0.25531914893617,0.148936170212766,48,21,2.28571428571429,0.845501410995727,1.30347581992306,0.21624604653451,1.19047619047619,1.19204726589787,0.4,5.55903608600572,-0.931080079653441,0.946428571428571,major,descending,-1,cccc,ojibwa
ojibwa24,0.740493411854059,0.361488095238095,0.0370694169583223,308.076518801965,0.0473202614379085,268.782780255119,17,0.590979828491997,4.52053718160313,10,1.51282051282051,2.26961386551006,4,0.429229671986311,0.25,1,1,0.203724251883974,0.564102564102564,0.435897435897436,0,40,13,3.07692307692308,0.843295011174818,1.1819393012665,0.175124465094418,1.46153846153846,1.27160322290785,0.5,4.69473440112802,-0.81747688139564,1.11320754716981,major,descending,-1,dbcc,ojibwa
ojibwa25,0.89114201908227,0.717887210241033,0.0153202599499451,128.676761483527,0.0913131313131313,229.816846051148,19,0.666031381439434,6.41036207522507,3,0.870967741935484,1.14722666995588,3,0.331333891025103,0.9375,6,4,0.500758423429466,0.225806451612903,0.0967741935483871,0.225806451612903,32,9.625,3.32467532467533,0.911157796487,1.33026102103047,0.2259708760666,2.37803581155273,1.39601111718141,0.5,6.56723161411613,-0.973796473999572,0.322033898305085,minor,descending,-1,bbbb,ojibwa
ojibwa26,0.830398461182049,0.564881755073571,0.0224948339526345,203.179087950533,0.131600732600733,275.707768240256,20,0.646865038787655,5.58696500605506,5,1.47058823529412,1.73612143787778,5,0.516070505661646,1.375,6,3,0.461743111320073,0.549019607843137,0.0980392156862745,0.0980392156862745,52,18.5,2.81081081081081,0.811167251269247,1.04975709223136,0.186151397053255,1.23433513796354,1.82784756576507,0.2,5.58168054579085,-0.941197082648695,1.01470588235294,major,descending,-1,dcca,ojibwa
ojibwa27,0.804552155736721,0.310297810605682,0.0331637736752504,317.360217351124,0.391225296442688,308.127073871265,17,0.582300006931317,5.52193486976099,15,1.74,2.45622906596469,4,0.504521815289044,1.875,2,1,0.520789103911657,0.14,0.34,0.16,51,18.5,2.75675675675676,0.779435938264674,1.45413684569187,0.200481271146849,2.21004768830856,2.47475102222233,0.333333333333333,6.44672673247394,-0.750753453094031,1.22950819672131,minor,descending,-1,cbdb,ojibwa
ojibwa28,0.847189711243329,0.598298925608595,0.0185337318934102,170.964856634527,0.128571428571429,300.913211719405,24,0.650560071034736,6.78050133933313,24,1.63492063492064,3.42336180413153,5,0.537541767624147,1.25,6,2,0.532582775378718,0.380952380952381,0.222222222222222,0.111111111111111,64,19.125,3.34640522875817,0.846118605563634,1.19098850958963,0.234700796991926,2.22655213519411,10.0626922929098,0.4,6.80023846958643,0.522914584671906,1.39189189189189,minor,concave,-1,accc,ojibwa
ojibwa29,0.796764783427966,0.484309178743961,0.0201755646125292,166.651034549252,0.146573498964803,270.74021089492,19,0.659940463765008,6.6817017204442,5,1.17307692307692,1.54312077280329,5,0.449455902185059,1.75,1,1,0.338442296745944,0.403846153846154,0.269230769230769,0.0192307692307692,53,22,2.40909090909091,0.929464383036049,1.42532768495428,0.223186250922141,0.863838383838384,0.830649744783371,0,6.76101084199943,-0.96960870752453,0.859154929577465,minor,descending,-1,cccc,ojibwa
ojibwa30,0.769077862885639,0.318080238726791,0.0177107867053896,151.58907063429,0.362193838392172,345.074086226588,19,0.661222212129576,5.60685767628093,7,1.3768115942029,1.45623860031249,4,0.495708796522244,1.375,4,2,0.520658189587933,0.318840579710145,0.0144927536231884,0.260869565217391,70,21.5,3.25581395348837,0.847475294975149,1.185780782439,0.220010208597483,2.15181880725454,4.10423642681342,0.666666666666667,5.58484343473263,-0.818591016695082,1.11904761904762,major,descending,-1,ccdc,ojibwa
ojibwa31,0.8524349681258,0.565721176087355,0.0201956168587404,181.329612357415,0.196881862099253,262.294260122369,12,0.459991897342697,4.29790421907335,5,1.06666666666667,1.77610401005838,5,0.377276024497299,1.4375,2,2,0.373471189183979,0.511111111111111,0.288888888888889,0,46,15,3.06666666666667,0.654445041963168,1.00322383201692,0.171210118376196,1.34505318081477,1.91886021856205,1,4.17781023511788,-0.824924657950492,0.8,major,descending,-1,bccc,ojibwa
ojibwa32,0.784963402496205,0.455863784907903,0.0306246497897352,254.86273210581,0.245791708291708,242.430688336116,10,0.483623427113929,3.7746188877485,5,0.888888888888889,1.34754332615802,4,0.371044195279818,1.25,2,2,0.328827319364384,0.555555555555556,0.166666666666667,0.0833333333333333,37,10.5,3.52380952380952,0.788698848387976,1.17744272459488,0.205344790335,2.28571428571429,3.11081947438256,0.571428571428571,3.46555405888654,-0.815619178635423,0.581818181818182,major,descending,-1,bacc,ojibwa
ojibwa33,0.774542280237102,0.278131400673465,0.0306569993618541,286.267913601655,0.333305361305361,324.899813017959,12,0.448970253738852,3.83989697038467,7,1.53333333333333,2.02079583808188,5,0.501628195334426,1.375,2,2,0.443801091629536,0.416666666666667,0.0666666666666667,0.116666666666667,61,22.5,2.71111111111111,0.857917704141654,1.16019840088839,0.210009011077439,2.4589071498806,3.96720280326025,0.727272727272727,3.7356014799557,-0.583006099915595,1.27777777777778,minor,descending,-1,bcac,ojibwa
ojibwa34,0.915844136642733,0.710405873495901,0.0120889973219074,114.220140799608,0.138311157796452,273.523173256818,14,0.590889901032125,4.10882444458273,12,3.17307692307692,2.21156633204289,4,0.721919419632888,1.6875,8,5,0.619104157300051,0.192307692307692,0.0576923076923077,0.192307692307692,53,25.5,2.07843137254902,0.794884609781279,1.01190932659669,0.176430560256732,2.50677984325043,4.2744166014462,0.6,4.19036211029365,-0.474883337345325,2.046875,minor,horiz-desc,-1,cccb,ojibwa
ojibwa35,0.922373587009268,0.828571428571429,0.00889790398918188,72.6984126984127,0.0312217194570136,225.004889333157,12,0.418119873241282,3.08750583929688,7,1.94871794871795,2.51258640017683,5,0.498200660719834,1.75,2,2,0.346221515039626,0.435897435897436,0.41025641025641,0.0256410256410256,40,27.5,1.45454545454545,0.832726475617757,1.21721948328557,0.191710270920322,0.581818181818182,0.684819758907248,0.75,3.14513530644556,0.0580888866225285,1.31034482758621,major,convex,1,cccc,ojibwa
ojibwa36,0.75929514385793,0.0913480722154223,0.0288421462016059,273.357369693381,0.617188405797101,369.161934012542,14,0.546569036960015,4.22024439774049,7,1.71428571428571,1.85052172152124,5,0.51081770174262,1.875,3,3,0.453026875308048,0.171428571428571,0.142857142857143,0.214285714285714,71,22,3.22727272727273,0.826793042380393,1.15034799966604,0.18977138416093,1.67372085569833,4.31748209181154,0.666666666666667,4.58162043290862,-0.671851922808724,1.66666666666667,major,descending,-1,cdcb,ojibwa
ojibwa37,0.800917338640796,0.312224759689263,0.0256688085891149,233.773764375602,0.448283752860412,305.122366490773,12,0.417502668308784,3.09542124000292,5,1.39583333333333,1.97580668506248,5,0.433455407018795,0.875,4,2,0.492080482103817,0.333333333333333,0.229166666666667,0.104166666666667,49,21,2.33333333333333,0.92196657902681,1.39005179964567,0.240080595934661,1.93942324702203,2.36134308389916,0.833333333333333,3.17581365160596,-0.421544206220564,1.11666666666667,minor,descending,-1,cbdc,ojibwa
ojibwa38,0.823658037690305,0.540201959674645,0.0222795134156669,199.007231873056,0.155681818181818,267.191575719235,16,0.489274958148183,4.43675176386712,12,1.72549019607843,2.49060981586879,5,0.501873515863535,1.375,4,2,0.343941252580153,0.470588235294118,0,0.137254901960784,52,10.5,4.95238095238095,0.798203298187992,1.06064180893669,0.206198043830097,1.33985683162154,1.75837738776613,0.5,4.27029419066756,-0.628560621491551,1.25714285714286,major,convex,1,dccc,ojibwa
ojibwa39,0.826608928723083,0.551996955039551,0.0227338757792895,204.470690017334,0.159224752703014,283.335514094081,17,0.577347824434467,6.05221048053356,4,0.854166666666667,1.36817292880709,4,0.301444689372773,1.4375,4,2,0.571330424746786,0.145833333333333,0.125,0.208333333333333,49,16,3.0625,0.835477240056667,1.7547935835238,0.234838656803287,1.04788874955357,2.99064297498172,0,5.82933375914192,-0.923675083145357,0.673076923076923,minor,descending,-1,cccc,ojibwa
ojibwa40,0.85550842500198,0.562562358276644,0.0233206002521172,226.48366678493,0.0881066437954983,315.037204183612,19,0.56728984152281,5.12350569034584,12,2.73913043478261,2.57620430954171,4,0.539540003429093,0.6875,4,4,0.351213585856019,0.333333333333333,0.550724637681159,0.0434782608695652,70,25,2.8,0.815207194444983,1.07184614917931,0.186707242978409,2.94086437484085,5.590176391534,0.352941176470588,5.32323406638796,-0.614360677215492,2.41428571428571,major,descending,-1,cceb,ojibwa
ojibwa41,0.862284002528292,0.55979704917636,0.0175493794286898,155.206415440257,0.249890576242979,265.621014175465,16,0.518516166359094,4.68391122783555,5,1.75,1.79386418603771,4,0.520565063019124,0.75,2,2,0.248865021232858,0.6,0.375,0,41,15,2.73333333333333,0.8530861231369,1.22553845090998,0.25217317273929,1.46666666666667,2.18486669271094,0.5,4.90785631120437,-0.800518109019389,1.11111111111111,major,descending,-1,cccc,ojibwa
ojibwa42,0.913815833296487,0.705905271199389,0.0250753116852188,235.396669119763,0.146190476190476,176.859176186454,12,0.360195147130827,2.66287609379578,8,2,2.61861468283191,5,0.583494280078834,2.75,2,2,0.471517911471134,0.318181818181818,0.363636363636364,0.227272727272727,23,17.5,1.31428571428571,0.795490159997099,1.33833917898781,0.252051880481298,0.228571428571429,0.14497607525855,0,3.24033545454523,-0.497466865416964,0.666666666666667,major,desc-horiz,-1,cccc,ojibwa
pawnee01,0.871705351003913,0.626986319494059,0.0174376617534512,165.557265245328,0.0773451366999754,303.595635173583,19,0.590379199202065,5.47160502398168,12,1.796875,2.25500985462247,4,0.494440771421327,0.875,4,4,0.400099488433086,0.4375,0.203125,0.09375,65,35.5,1.83098591549296,0.767456397409871,1.23015503132627,0.169760123769523,2.28994674808759,3.67411995886272,0.6,5.58212290744714,-0.783434051342093,1.484375,major,concave,-1,ccbe,pawnee
pawnee02,0.681761571847615,0.203862437908997,0.0236526938049438,206.793157576008,0.269773917838434,282.622844384278,19,0.478834351844809,5.39612185377876,14,1.39024390243902,2.4482601409072,6,0.467101106116793,0.625,2,2,0.0916219334874676,0.926829268292683,0.0487804878048781,0.0121951219512195,83,21,3.95238095238095,0.710323078678076,1.04702968002429,0.221820673204832,2.45973221824615,5.1303966416591,0.833333333333333,5.35037082185394,-0.518503005974169,1.40740740740741,minor,descending,-1,bcdb,pawnee
pawnee03,0.779562452013289,0.302364988358748,0.0205136876962109,186.637039491532,0.351021021988764,344.571309741292,17,0.497693698504447,5.53218431463913,12,1.87341772151899,2.55888140930005,6,0.54508487592256,0.9375,4,4,0.395625707699725,0.430379746835443,0.316455696202532,0.0886075949367089,80,19,4.21052631578947,0.781254298074406,1.10024613636589,0.233327600317645,1.63921681084612,6.3395579481327,0.666666666666667,6.03151894461261,-0.622133958643978,1.38181818181818,major,descending,-1,cacc,pawnee
pawnee04,0.861665681076121,0.60837216491948,0.0125512698914233,105.879236166742,0.1085348583878,291.041103559322,16,0.615930292084827,5.80995661655639,5,1.08771929824561,1.28564466533867,5,0.480439298359327,1.3125,12,2,0.490496848881563,0.315789473684211,0.228070175438597,0.175438596491228,58,13,4.46153846153846,0.719332784167254,1.2609475455076,0.216933177865772,2.43018703784254,3.40953426281413,0.444444444444444,5.90321335612461,-0.882817052275214,0.837837837837838,major,descending,-1,cbcc,pawnee
pawnee05,0.811563061875967,0.413030058232398,0.0278283211218593,260.04104714084,0.22863911450868,294.337291190178,14,0.500534779947533,5.1801279414891,14,1.44,2.34006802622209,3,0.397596539566105,1.375,6,3,0.523319200034878,0.24,0.24,0.16,51,16,3.1875,0.76382147559207,1.07300512051941,0.212646030974462,2.28143939393939,4.23680968493338,0.0909090909090909,5.61787245680873,-0.585373444021436,1.10344827586207,major,descending,-1,cccb,pawnee
pawnee06,0.909692610909273,0.71984126984127,0.0126926712911869,121.06892654181,0.0922822822822823,290.849618115674,20,0.663804945769631,6.22696886477987,20,2.3728813559322,3.49826708373291,9,0.681404375562813,0.4375,8.5,3,0.532179530856634,0.406779661016949,0.169491525423729,0.186440677966102,60,14.5,4.13793103448276,0.951714428923205,1.5500966145345,0.262700645947843,5.17115663342245,8.90901118031285,0.4,6.66043853221704,-0.707230166880056,1.89189189189189,minor,descending,-1,cdca,pawnee
pawnee07,0.811749903733186,0.474572822889571,0.0149558581172028,131.731066709918,0.16465811965812,329.864434631335,17,0.452242282936136,5.52498012715027,12,1.94594594594595,2.96505626961271,5,0.399618904326845,0.4375,12,5,0.585104803220212,0.108108108108108,0.0945945945945946,0.364864864864865,75,18,4.16666666666667,0.850076619774445,1.2273436320696,0.236787714994304,4.02601867406337,9.72667542796863,0.416666666666667,5.43029421284844,-0.574280075934319,1.61904761904762,major,descending,-1,cacc,pawnee
pawnee08,0.87704000686959,0.674964333911702,0.0163286994959927,154.705060387825,0.0795655806182122,308.321606372964,14,0.496518510746089,5.84170957650718,10,1.36111111111111,1.7865345757352,4,0.43321855472747,0.9375,8,2,0.618050163821993,0.25,0.208333333333333,0.208333333333333,73,17.25,4.23188405797101,0.714614255549357,1.10763654705855,0.219644680070617,2.44785078829496,3.33287934481357,0.142857142857143,5.91319027336678,-0.440430934077466,1.15254237288136,major,descending,-1,bebc,pawnee
pawnee09,0.733982472202864,0.222055345791596,0.017841011928985,163.752084511027,0.340476680941797,400.860379482495,13,0.50770306477155,4.86282915986327,12,1.46666666666667,2.57960108092214,6,0.457040394732856,0.4375,12,5,0.387405348409006,0.575,0.241666666666667,0.0583333333333333,121,27.25,4.44036697247706,0.643517705509936,1.13494806787135,0.20535945237997,1.52896800988161,4.01863078911411,0.384615384615385,5.13451766039793,-0.114447596198906,2.075,minor,descending,-1,bccb,pawnee
pawnee10,0.720852514490739,0.280642857142857,0.0235452960756344,211.419075963719,0.239235084838533,360.678007964275,14,0.547866942231847,5.3915826568428,14,1.25842696629213,1.80610133793786,4,0.397196974374893,0.375,4,2,0.276262544141559,0.640449438202247,0.0224719101123596,0.112359550561798,90,17,5.29411764705882,0.722276844795629,1.06656509381244,0.20172928273019,2.53357885047205,4.01020764709215,0.142857142857143,5.22351941451096,-0.19262912590807,1.1358024691358,major,descending,-1,beab,pawnee
pawnee11,0.875706651135246,0.64003169213356,0.019795493595154,185.710761944202,0.103473175692855,263.315307728477,24,0.630736375172237,5.9066391563799,20,2.47058823529412,3.66798550256934,6,0.636107686059048,0.875,6,3,0.391695959927612,0.647058823529412,0.196078431372549,0.0392156862745098,52,19.5,2.66666666666667,0.767228249769158,1.35317199375248,0.230973319675642,2.14967346044269,2.32285625503383,0.857142857142857,5.73685307930999,-0.579548284355218,1.34210526315789,major,concave,-1,cccd,pawnee
pawnee12,0.800868273582106,0.397008874126057,0.0207266859767777,190.924948938774,0.237249702911468,328.665438323607,9,0.455062909676536,2.98556904569903,7,1.31944444444444,1.79063596294716,4,0.459657238621156,0.9375,4,4,0.382332420528714,0.486111111111111,0.291666666666667,0.0694444444444445,73,17,4.29411764705882,0.940429103632846,1.42241365835842,0.227582928156005,1.68705882352941,2.32294506832661,0.375,2.62103132274401,-0.558668723209692,1.07272727272727,minor,descending,-1,cbdc,pawnee
pawnee13,0.875978551772502,0.687279770253122,0.0117319894922797,107.043660066716,0.060358593049623,314.456196004962,17,0.567359984369818,5.11792342587696,12,1.67532467532468,2.22687861816512,4,0.504799312324285,0.9375,12,5,0.488138392025183,0.467532467532468,0.25974025974026,0.0779220779220779,78,19.5,4,0.755324417623571,1.153738359054,0.183892555196481,4.20325319635665,6.45858541633265,0.529411764705882,5.63960035695156,-0.359897882527211,1.77611940298507,minor,concave,-1,bbca,pawnee
pawnee14,0.806297739149969,0.372494629553453,0.0217128132402857,204.640082340778,0.292173808001852,339.234994825746,7,0.432081534645984,2.56819275660682,7,1.26666666666667,1.52752523165195,3,0.460903749229707,0.625,3,4,0.432685456035406,0.453333333333333,0.213333333333333,0.106666666666667,76,26,2.92307692307692,0.907923520740512,1.56949649491267,0.231859231772473,2.19230769230769,2.93109665335819,0.75,2.63333624997408,-0.422690882102148,1.14516129032258,minor,descending,-1,ccdc,pawnee
pawnee15,0.796685446335262,0.287068214201979,0.0409047865249212,391.142968287173,0.417771132376395,287.942569246884,7,0.404914278557853,2.87787181107187,7,1.76086956521739,1.8401060670962,4,0.539856452615051,0.875,4,4,0.497253162204354,0.391304347826087,0.369565217391304,0.0434782608695652,47,21,2.23809523809524,0.925388031923778,1.39796888323964,0.240111024464115,0.931972789115646,3.36553776931464,0,2.54891539619692,-0.47525573581518,1.05555555555556,minor,descending,-1,cccc,pawnee
pawnee16,0.772146396358182,0.336590383296356,0.0137734536312823,118.091863832332,0.363520259891228,362.236058659949,15,0.458336988379137,4.85945569003773,12,1.63736263736264,2.7869397135627,6,0.474208760473462,1.375,4,4,0.300235449422998,0.56043956043956,0.263736263736264,0.054945054945055,92,47,1.95744680851064,0.686854885974733,1.00452922016058,0.229524179584229,1.21276595744681,3.30281773659705,0.307692307692308,5.05732899627625,-0.504632985229581,1.25675675675676,major,descending,-1,cccc,pawnee
pawnee17,0.813418510650564,0.45691836637838,0.0140435502184841,128.336190296657,0.16939450957688,353.937308029854,15,0.432111016453741,5.07348515049833,12,1.65714285714286,3.10033674172467,6,0.459536053675672,0.4375,4,4,0.398295101041696,0.4,0.380952380952381,0.0761904761904762,106,26,4.07692307692308,0.650752733575231,1.05679035950823,0.239903815942328,2.07804653753246,3.88409921554761,0.363636363636364,4.80154084857642,-0.446080772055023,2,major,descending,-1,bcbc,pawnee
pawnee18,0.687198988593162,0.10605855995747,0.0212945808718072,184.212780333748,0.447312169312169,300.287967321956,15,0.569961247764547,5.58099443031702,14,0.956521739130435,1.94943239684065,5,0.436532354323444,0.125,2,2,0.154600102666206,0.630434782608696,0.369565217391304,0,93,23,4.04347826086957,0.506590775282364,1.00152707661173,0.153066779331854,1.66810966810967,2.2062636717624,0.142857142857143,5.69494797451499,-0.506926139544074,1.08108108108108,major,descending,-1,cbcb,pawnee
pawnee19,0.703599768643543,0.266041666666667,0.0171348447693218,138.479195208176,0.364171831135124,353.291336469291,16,0.412829001252581,5.46513691676497,16,1.77215189873418,3.38908264983317,5,0.398120353883105,0.25,2,2,0.146547072556485,0.784810126582278,0.20253164556962,0,80,19.5,4.1025641025641,0.631291460962843,1.20945771575797,0.197362382354404,2.84949375410914,5.84714054455612,0.444444444444444,5.43221422687375,-0.485503556174336,1.94117647058824,minor,descending,-1,cccb,pawnee
pawnee20,0.856941258623889,0.633877334198415,0.0209260107819748,190.13469625916,0.0982441471571906,260.154844438378,19,0.591329370791774,5.74345235010783,7,2.35416666666667,2.1386969917908,5,0.602971711045867,1.375,4,4,0.280140887786288,0.666666666666667,0.270833333333333,0,49,23.5,2.08510638297872,0.721048388788211,1.00258672165286,0.178288455153602,1.96691639196883,3.35671559039154,0.666666666666667,6.12637505779803,-0.904209272471979,1.28048780487805,minor,descending,-1,cccb,pawnee
pawnee21,0.842560478667428,0.647636627731042,0.0113296078866496,79.4715337969118,0.13089449680754,262.674916647913,14,0.49300005501972,5.17673166434553,7,1.28888888888889,1.80431581369658,5,0.445432935346483,0.875,4,4,0.353251973375208,0.577777777777778,0.0888888888888889,0.133333333333333,46,20.5,2.24390243902439,0.779051365410374,1.02432438588439,0.20716679950356,0.874016260162602,2.38777780945274,0.166666666666667,5.44929400884236,-0.809154842159147,0.763157894736842,minor,descending,-1,cccb,pawnee
pawnee22,0.712293209858131,0.228481919570319,0.0251322263785539,226.865394127403,0.204712643678161,364.79114510793,19,0.660207720901359,6.23314888687614,12,1.69318181818182,2.0753504318158,4,0.488537402444328,0.75,2,2,0.254166146778645,0.784090909090909,0.215909090909091,0,89,40.5,2.19753086419753,0.915575173497459,1.41840668325823,0.223992090836585,2.66965309200603,4.00649452297698,0.56,6.82918933415751,-0.752632472200812,2.01428571428571,major,descending,-1,cbcc,pawnee
pawnee23,0.885844777311752,0.731365693130399,0.0136995771166698,120.27898749957,0.0347811671087533,264.318274392808,17,0.623991168702197,5.49118031250931,5,0.979166666666667,1.31261608740248,5,0.449941506389429,1.625,3,1,0.45285400717272,0.208333333333333,0.0208333333333333,0.1875,49,17,2.88235294117647,0.791145532396655,1.19004096774237,0.241298019042912,1.09439871869022,1.49160512944259,0.333333333333333,5.96475204398234,-0.906718601303863,0.547169811320755,minor,descending,-1,bccc,pawnee
pawnee24,0.831847298797068,0.437355043957172,0.0206066703795298,182.820415020373,0.327031746031746,282.551360434755,19,0.651651278466485,5.80442110359217,7,1.44444444444444,1.58910431540932,6,0.60572273998443,1.875,2,2,0.31819573397751,0.555555555555556,0.111111111111111,0.0444444444444444,46,17,2.70588235294118,0.804649506210393,1.17306539675014,0.236424796966167,2.34196078431373,3.82487519579027,0.857142857142857,5.56492527600149,-0.853426640046414,0.940298507462687,minor,descending,-1,ccbc,pawnee
pawnee25,0.859278085615379,0.604699334511479,0.0176603588097122,157.871573519572,0.172011756359582,273.736389214614,19,0.64977264259931,5.3619026473818,12,1.93617021276596,2.86966332913317,6,0.588611514231621,1.7,16,3,0.663315328748494,0.191489361702128,0.170212765957447,0.127659574468085,48,14.75,3.25423728813559,0.839166904251367,1.1459559576576,0.17714864234653,2.61505237015441,4.69462503851599,0.166666666666667,5.48381771476573,-0.897277854004762,1.26086956521739,major,convex,-1,cccc,pawnee
pawnee26,0.821673856972154,0.374824268233117,0.0186258243171674,178.615678303744,0.232449592449592,359.143949580726,21,0.714656284882036,7.0017333396417,17,2.28125,3.19111636958142,8,0.561779846253087,2.375,3,4,0.444163752687367,0.25,0.0833333333333333,0.229166666666667,97,32,3.03125,0.890195623280263,1.18798955033165,0.174839947698336,4.84125,7.67653581990974,0.653846153846154,6.89543678889478,-0.878424667002016,1.98275862068966,major,descending,-1,cebc,pawnee
pawnee27,0.906824657212674,0.754385964912281,0.0148848010690116,136.514986175021,0.0796296296296296,246.880321140905,19,0.633435286313166,5.61391642134304,4,1.83333333333333,1.42993546957703,4,0.551324711077146,0.875,6,1,0.557501359633707,0.19047619047619,0.142857142857143,0.19047619047619,43,14.5,2.96551724137931,0.857534475446317,1.15855711043512,0.219238102318248,2.53381441708141,3.29162541146956,0.375,5.9014490655835,-0.920038601655412,1.05479452054795,major,descending,-1,bcab,pawnee
pawnee28,0.762702988441478,0.42018081261544,0.0212738013193091,183.920991236776,0.162897431901639,319.033647501616,19,0.611510147649326,5.80130655242938,14,1.19117647058824,2.08231611104169,3,0.394441817478773,0.375,4,2,0.428063707806878,0.308823529411765,0.0441176470588235,0.294117647058824,69,16.625,4.15037593984962,0.777844284774533,1.42475733442392,0.181680158070505,1.98277234351173,2.45088204220216,1,6.21732991378378,-0.706525339438112,1.13333333333333,minor,concave,-1,ccbd,pawnee
pawnee29,0.845246363192962,0.604549871791804,0.0126269404726263,113.801536675458,0.0927916486878751,336.680970062199,24,0.714612906829095,6.61377710395964,12,1.41860465116279,1.93703907628033,6,0.598656078536457,1.875,4,2,0.533867333593319,0.488372093023256,0.244186046511628,0.104651162790698,87,26,3.34615384615385,0.797937550807382,1.00348581003534,0.202155043597699,1.93068036481569,3.12610194852345,0.333333333333333,6.39771971956125,-0.596688897974895,1.39622641509434,major,convex,-1,dcbc,pawnee
